state,date,division,index
Kelantan,2018/9/1,10,125.97414
Kelantan,2018/10/1,10,125.8886616
Kelantan,2018/11/1,10,125.9175447
Kelantan,2018/12/1,10,125.7044341
Kelantan,2019/1/1,10,128.1
Kelantan,2019/2/1,10,128.3
Kelantan,2019/3/1,10,129.6
Kelantan,2019/4/1,10,129.6
Kelantan,2019/5/1,10,129.6
Kelantan,2019/6/1,10,129.7
Kelantan,2019/7/1,10,129.7
Kelantan,2019/8/1,10,129.7
Kelantan,2019/9/1,10,129.7
Kelantan,2019/10/1,10,129.7
Kelantan,2019/11/1,10,129.7
Kelantan,2019/12/1,10,129.7
Kelantan,2020/1/1,10,129.8
Kelantan,2020/2/1,10,130.3
Kelantan,2020/3/1,10,130.3
Kelantan,2020/4/1,10,130.3
Kelantan,2020/5/1,10,130.3
Kelantan,2020/6/1,10,130.3
Kelantan,2020/7/1,10,130.3
Kelantan,2020/8/1,10,130.3
Kelantan,2020/9/1,10,130.3
Kelantan,2020/10/1,10,130.3
Kelantan,2020/11/1,10,130.3
Kelantan,2020/12/1,10,130.3
Kelantan,2021/1/1,10,130.5
Kelantan,2021/2/1,10,130.5
Kelantan,2021/3/1,10,130.6
Kelantan,2021/4/1,10,130.7
Kelantan,2021/5/1,10,131.6
Kelantan,2021/6/1,10,131.6
Kelantan,2021/7/1,10,131.6
Kelantan,2021/8/1,10,131.5
Kelantan,2021/9/1,10,131.5
Kelantan,2021/10/1,10,131.5
Kelantan,2021/11/1,10,131.5
Kelantan,2021/12/1,10,131.5
Kelantan,2022/1/1,10,131.6
Kelantan,2022/2/1,10,131.6
Kelantan,2022/3/1,10,131.7
Kelantan,2022/4/1,10,131.9
Kelantan,2022/5/1,10,131.9
Kelantan,2022/6/1,10,131.9
Kelantan,2022/7/1,10,132
Kelantan,2022/8/1,10,132
Kelantan,2022/9/1,10,132.1
Kelantan,2022/10/1,10,132.1
Kelantan,2022/11/1,10,132.1
Kelantan,2022/12/1,10,132.1
Kelantan,2023/1/1,10,132.1
Kelantan,2023/2/1,10,132.2
Kelantan,2023/3/1,10,132.5
Kelantan,2023/4/1,10,132.5
Kelantan,2023/5/1,10,132.5
Kelantan,2023/6/1,10,132.5
Kelantan,2023/7/1,10,132.5
Kelantan,2023/8/1,10,132.6
Kelantan,2023/9/1,10,132.6
Kelantan,2023/10/1,10,132.6
Kelantan,2023/11/1,10,132.6
Kelantan,2023/12/1,10,132.6
Kelantan,2024/1/1,10,132.6
Kelantan,2024/2/1,10,132.6
Kelantan,2024/3/1,10,132.6
Kelantan,2024/4/1,10,132.6
Kelantan,2024/5/1,10,132.6
Kelantan,2024/6/1,10,132.6
Kelantan,2024/7/1,10,132.6
Kelantan,2024/8/1,10,132.6
Kelantan,2024/9/1,10,132.6
Kelantan,2024/10/1,10,132.6
Kelantan,2024/11/1,10,132.6
Kelantan,2024/12/1,10,132.6
Kelantan,2025/1/1,10,132.6
Kelantan,2025/2/1,10,133.2
Kelantan,2025/3/1,10,133.2
Kelantan,2025/4/1,10,133.3
Kelantan,2025/5/1,10,133.3
Kelantan,2025/6/1,10,133.3
Kelantan,2025/7/1,10,133.3
Kelantan,2025/8/1,10,133.3
Kelantan,2025/9/1,10,133.3
Kelantan,2025/10/1,10,133.3
Kelantan,2025/11/1,10,133.3
Kelantan,2025/12/1,10,133.3
Kelantan,2026/1/1,10,134
Kelantan,2026/2/1,10,134
Kelantan,2026/3/1,10,134
Melaka,2010/1/1,10,99.4
Melaka,2010/2/1,10,99.4
Melaka,2010/3/1,10,99.4
Melaka,2010/4/1,10,99.4
Melaka,2010/5/1,10,99.4
Melaka,2010/6/1,10,99.4
Melaka,2010/7/1,10,100.6
Melaka,2010/8/1,10,100.6
Melaka,2010/9/1,10,100.6
Melaka,2010/10/1,10,100.6
Melaka,2010/11/1,10,100.6
Melaka,2010/12/1,10,100.6
Melaka,2011/1/1,10,103.6
Melaka,2011/2/1,10,104.1
Melaka,2011/3/1,10,105.1
Melaka,2011/4/1,10,105.7
Melaka,2011/5/1,10,105.7
Melaka,2011/6/1,10,106.2
Melaka,2011/7/1,10,106
Melaka,2011/8/1,10,106
Melaka,2011/9/1,10,106
Melaka,2011/10/1,10,106
Melaka,2011/11/1,10,106.4
Melaka,2011/12/1,10,106.4
Melaka,2012/1/1,10,106.8
Melaka,2012/2/1,10,109.1
Melaka,2012/3/1,10,110
Melaka,2012/4/1,10,110.4
Melaka,2012/5/1,10,110.4
Melaka,2012/6/1,10,110.4
Melaka,2012/7/1,10,110.4
Melaka,2012/8/1,10,110.4
Melaka,2012/9/1,10,110.4
Melaka,2012/10/1,10,110.4
Melaka,2012/11/1,10,110.4
Melaka,2012/12/1,10,110.4
Melaka,2013/1/1,10,112.1
Melaka,2013/2/1,10,112.1
Melaka,2013/3/1,10,112.1
Melaka,2013/4/1,10,112.5
Melaka,2013/5/1,10,112.5
Melaka,2013/6/1,10,112.5
Melaka,2013/7/1,10,112.5
Melaka,2013/8/1,10,112.5
Melaka,2013/9/1,10,112.5
Melaka,2013/10/1,10,112.5
Melaka,2013/11/1,10,112.5
Melaka,2013/12/1,10,112.5
Melaka,2014/1/1,10,115.7
Melaka,2014/2/1,10,115.7
Melaka,2014/3/1,10,115.7
Melaka,2014/4/1,10,115.7
Melaka,2014/5/1,10,115.7
Melaka,2014/6/1,10,116.5
Melaka,2014/7/1,10,117.6
Melaka,2014/8/1,10,117.6
Melaka,2014/9/1,10,117.6
Melaka,2014/10/1,10,117.6
Melaka,2014/11/1,10,118.1
Melaka,2014/12/1,10,118.1
Melaka,2015/1/1,10,118.2
Melaka,2015/2/1,10,119.8
Melaka,2015/3/1,10,119.8
Melaka,2015/4/1,10,120.8
Melaka,2015/5/1,10,120.8
Melaka,2015/6/1,10,122.4
Melaka,2015/7/1,10,122.4
Melaka,2015/8/1,10,122.4
Melaka,2015/9/1,10,122.4
Melaka,2015/10/1,10,122.4
Melaka,2015/11/1,10,122.4
Melaka,2015/12/1,10,122.4
Melaka,2016/1/1,10,122.6
Melaka,2016/2/1,10,122.6
Melaka,2016/3/1,10,123.2
Melaka,2016/4/1,10,123.2
Melaka,2016/5/1,10,123.2
Melaka,2016/6/1,10,123.2
Melaka,2016/7/1,10,124.2
Melaka,2016/8/1,10,124.2
Melaka,2016/9/1,10,124.2
Melaka,2016/10/1,10,124.2
Melaka,2016/11/1,10,124.2
Melaka,2016/12/1,10,124.2
Melaka,2017/1/1,10,125.5
Melaka,2017/2/1,10,125.5
Melaka,2017/3/1,10,125.5
Melaka,2017/4/1,10,125.5
Melaka,2017/5/1,10,125.5
Melaka,2017/6/1,10,125.5
Melaka,2017/7/1,10,125.5
Melaka,2017/8/1,10,125.5
Melaka,2017/9/1,10,125.5
Melaka,2017/10/1,10,125.5
Melaka,2017/11/1,10,125.6
Melaka,2017/12/1,10,125.6
Melaka,2018/1/1,10,125.6
Melaka,2018/2/1,10,125.6
Melaka,2018/3/1,10,125.6
Melaka,2018/4/1,10,125.6
Melaka,2018/5/1,10,125.6
Melaka,2018/6/1,10,125.6
Melaka,2018/7/1,10,125.6
Melaka,2018/8/1,10,126.1
Melaka,2018/9/1,10,126.1
Melaka,2018/10/1,10,126.5
Melaka,2018/11/1,10,126.7
Melaka,2018/12/1,10,126.7
Melaka,2019/1/1,10,129.5
Melaka,2019/2/1,10,129.8
Melaka,2019/3/1,10,129.8
Melaka,2019/4/1,10,129.8
Melaka,2019/5/1,10,129.8
Melaka,2019/6/1,10,129.8
Melaka,2019/7/1,10,129.8
Melaka,2019/8/1,10,129.8
Melaka,2019/9/1,10,129.8
Melaka,2019/10/1,10,129.8
Melaka,2019/11/1,10,129.8
Melaka,2019/12/1,10,130.1
Melaka,2020/1/1,10,130.1
Melaka,2020/2/1,10,130.4
Melaka,2020/3/1,10,131
Melaka,2020/4/1,10,131
Melaka,2020/5/1,10,131
Melaka,2020/6/1,10,131
Melaka,2020/7/1,10,131
Melaka,2020/8/1,10,131
Melaka,2020/9/1,10,131
Melaka,2020/10/1,10,131
Melaka,2020/11/1,10,131
Melaka,2020/12/1,10,131
Melaka,2021/1/1,10,131
Melaka,2021/2/1,10,131
Melaka,2021/3/1,10,131
Melaka,2021/4/1,10,131.2
Melaka,2021/5/1,10,131.2
Melaka,2021/6/1,10,131.2
Melaka,2021/7/1,10,131.2
Melaka,2021/8/1,10,131.2
Melaka,2021/9/1,10,131.2
Melaka,2021/10/1,10,131.2
Melaka,2021/11/1,10,131.2
Melaka,2021/12/1,10,131.2
Melaka,2022/1/1,10,131.2
Melaka,2022/2/1,10,131.2
Melaka,2022/3/1,10,131.2
Melaka,2022/4/1,10,131.2
Melaka,2022/5/1,10,131.2
Melaka,2022/6/1,10,131.2
Melaka,2022/7/1,10,131.2
Melaka,2022/8/1,10,131.2
Melaka,2022/9/1,10,131.2
Melaka,2022/10/1,10,131.2
Melaka,2022/11/1,10,131.2
Melaka,2022/12/1,10,131.2
Melaka,2023/1/1,10,131.8
Melaka,2023/2/1,10,131.8
Melaka,2023/3/1,10,132.1
Melaka,2023/4/1,10,132.5
Melaka,2023/5/1,10,132.6
Melaka,2023/6/1,10,132.6
Melaka,2023/7/1,10,133
Melaka,2023/8/1,10,133
Melaka,2023/9/1,10,133
Melaka,2023/10/1,10,133
Melaka,2023/11/1,10,133
Melaka,2023/12/1,10,133
Melaka,2024/1/1,10,133.9
Melaka,2024/2/1,10,133.9
Melaka,2024/3/1,10,134.4
Melaka,2024/4/1,10,134.4
Melaka,2024/5/1,10,134.4
Melaka,2024/6/1,10,134.4
Melaka,2024/7/1,10,134.4
Melaka,2024/8/1,10,134.4
Melaka,2024/9/1,10,134.4
Melaka,2024/10/1,10,135
Melaka,2024/11/1,10,135
Melaka,2024/12/1,10,135
Melaka,2025/1/1,10,135.4
Melaka,2025/2/1,10,137.7
Melaka,2025/3/1,10,137.7
Melaka,2025/4/1,10,137.7
Melaka,2025/5/1,10,138.3
Melaka,2025/6/1,10,138.3
Melaka,2025/7/1,10,138.4
Melaka,2025/8/1,10,138.4
Melaka,2025/9/1,10,138.4
Melaka,2025/10/1,10,138.4
Melaka,2025/11/1,10,138.4
Melaka,2025/12/1,10,138.4
Melaka,2026/1/1,10,139.3
Melaka,2026/2/1,10,139.3
Melaka,2026/3/1,10,139.3
Negeri Sembilan,2010/1/1,10,99.8
Negeri Sembilan,2010/2/1,10,99.8
Negeri Sembilan,2010/3/1,10,99.8
Negeri Sembilan,2010/4/1,10,99.8
Negeri Sembilan,2010/5/1,10,99.9
Negeri Sembilan,2010/6/1,10,99.9
Negeri Sembilan,2010/7/1,10,100.1
Negeri Sembilan,2010/8/1,10,100.1
Negeri Sembilan,2010/9/1,10,100.1
Negeri Sembilan,2010/10/1,10,100.1
Negeri Sembilan,2010/11/1,10,100.1
Negeri Sembilan,2010/12/1,10,100.1
Negeri Sembilan,2011/1/1,10,100.5
Negeri Sembilan,2011/2/1,10,101.6
Negeri Sembilan,2011/3/1,10,101.6
Negeri Sembilan,2011/4/1,10,101.6
Negeri Sembilan,2011/5/1,10,101.6
Negeri Sembilan,2011/6/1,10,101.6
Negeri Sembilan,2011/7/1,10,101.6
Negeri Sembilan,2011/8/1,10,101.6
Negeri Sembilan,2011/9/1,10,101.6
Negeri Sembilan,2011/10/1,10,101.6
Negeri Sembilan,2011/11/1,10,101.6
Negeri Sembilan,2011/12/1,10,101.6
Negeri Sembilan,2012/1/1,10,102.8
Negeri Sembilan,2012/2/1,10,102.8
Negeri Sembilan,2012/3/1,10,102.8
Negeri Sembilan,2012/4/1,10,102.8
Negeri Sembilan,2012/5/1,10,102.8
Negeri Sembilan,2012/6/1,10,102.8
Negeri Sembilan,2012/7/1,10,102.8
Negeri Sembilan,2012/8/1,10,102.8
Negeri Sembilan,2012/9/1,10,102.8
Negeri Sembilan,2012/10/1,10,102.8
Negeri Sembilan,2012/11/1,10,102.8
Negeri Sembilan,2012/12/1,10,102.8
Negeri Sembilan,2013/1/1,10,104.9
Negeri Sembilan,2013/2/1,10,107
Negeri Sembilan,2013/3/1,10,107
Negeri Sembilan,2013/4/1,10,107
Negeri Sembilan,2013/5/1,10,107
Negeri Sembilan,2013/6/1,10,107.1
Negeri Sembilan,2013/7/1,10,107.1
Negeri Sembilan,2013/8/1,10,107.1
Negeri Sembilan,2013/9/1,10,107.1
Negeri Sembilan,2013/10/1,10,107.1
Negeri Sembilan,2013/11/1,10,107.1
Negeri Sembilan,2013/12/1,10,107.1
Negeri Sembilan,2014/1/1,10,107.1
Negeri Sembilan,2014/2/1,10,107.1
Negeri Sembilan,2014/3/1,10,107.1
Negeri Sembilan,2014/4/1,10,107.1
Negeri Sembilan,2014/5/1,10,107.1
Negeri Sembilan,2014/6/1,10,107.1
Negeri Sembilan,2014/7/1,10,107.1
Negeri Sembilan,2014/8/1,10,108.3
Negeri Sembilan,2014/9/1,10,108.7
Negeri Sembilan,2014/10/1,10,108.7
Negeri Sembilan,2014/11/1,10,111.3
Negeri Sembilan,2014/12/1,10,111.3
Negeri Sembilan,2015/1/1,10,111.6
Negeri Sembilan,2015/2/1,10,111.6
Negeri Sembilan,2015/3/1,10,111.7
Negeri Sembilan,2015/4/1,10,111.7
Negeri Sembilan,2015/5/1,10,111.7
Negeri Sembilan,2015/6/1,10,111.7
Negeri Sembilan,2015/7/1,10,112.4
Negeri Sembilan,2015/8/1,10,112.4
Negeri Sembilan,2015/9/1,10,112.4
Negeri Sembilan,2015/10/1,10,112.4
Negeri Sembilan,2015/11/1,10,112.4
Negeri Sembilan,2015/12/1,10,112.4
Negeri Sembilan,2016/1/1,10,112.4
Negeri Sembilan,2016/2/1,10,112.8
Negeri Sembilan,2016/3/1,10,112.8
Negeri Sembilan,2016/4/1,10,112.8
Negeri Sembilan,2016/5/1,10,112.8
Negeri Sembilan,2016/6/1,10,112.8
Negeri Sembilan,2016/7/1,10,113
Negeri Sembilan,2016/8/1,10,113
Negeri Sembilan,2016/9/1,10,113
Negeri Sembilan,2016/10/1,10,113.5
Negeri Sembilan,2016/11/1,10,113.5
Negeri Sembilan,2016/12/1,10,113.5
Negeri Sembilan,2017/1/1,10,113.5
Negeri Sembilan,2017/2/1,10,113.7
Negeri Sembilan,2017/3/1,10,113.7
Negeri Sembilan,2017/4/1,10,114.1
Negeri Sembilan,2017/5/1,10,114.1
Negeri Sembilan,2017/6/1,10,114.1
Negeri Sembilan,2017/7/1,10,114.1
Negeri Sembilan,2017/8/1,10,114.1
Negeri Sembilan,2017/9/1,10,114.1
Negeri Sembilan,2017/10/1,10,114.1
Negeri Sembilan,2017/11/1,10,114.1
Negeri Sembilan,2017/12/1,10,114.1
Negeri Sembilan,2018/1/1,10,114.1
Negeri Sembilan,2018/2/1,10,114.1
Negeri Sembilan,2018/3/1,10,114.1
Negeri Sembilan,2018/4/1,10,114.1
Negeri Sembilan,2018/5/1,10,114.1
Negeri Sembilan,2018/6/1,10,113.6
Negeri Sembilan,2018/7/1,10,113.6
Negeri Sembilan,2018/8/1,10,113.6
Negeri Sembilan,2018/9/1,10,113.6
Negeri Sembilan,2018/10/1,10,113.6
Negeri Sembilan,2018/11/1,10,113.6
Negeri Sembilan,2018/12/1,10,113.6
Negeri Sembilan,2019/1/1,10,113.9
Negeri Sembilan,2019/2/1,10,113.9
Negeri Sembilan,2019/3/1,10,113.9
Negeri Sembilan,2019/4/1,10,113.9
Negeri Sembilan,2019/5/1,10,113.9
Negeri Sembilan,2019/6/1,10,113.9
Negeri Sembilan,2019/7/1,10,113.9
Negeri Sembilan,2019/8/1,10,115.1
Negeri Sembilan,2019/9/1,10,115.1
Negeri Sembilan,2019/10/1,10,115.1
Negeri Sembilan,2019/11/1,10,115.1
Negeri Sembilan,2019/12/1,10,115.1
Negeri Sembilan,2020/1/1,10,115.1
Negeri Sembilan,2020/2/1,10,115.1
Negeri Sembilan,2020/3/1,10,115.1
Negeri Sembilan,2020/4/1,10,115.1
Negeri Sembilan,2020/5/1,10,115.1
Negeri Sembilan,2020/6/1,10,115.1
Negeri Sembilan,2020/7/1,10,115.1
Negeri Sembilan,2020/8/1,10,115.1
Negeri Sembilan,2020/9/1,10,115.1
Negeri Sembilan,2020/10/1,10,115.1
Negeri Sembilan,2020/11/1,10,115.1
Negeri Sembilan,2020/12/1,10,114.7
Negeri Sembilan,2021/1/1,10,114.7
Negeri Sembilan,2021/2/1,10,114.8
Negeri Sembilan,2021/3/1,10,114.8
Negeri Sembilan,2021/4/1,10,114.8
Negeri Sembilan,2021/5/1,10,114.9
Negeri Sembilan,2021/6/1,10,114.9
Negeri Sembilan,2021/7/1,10,114.9
Negeri Sembilan,2021/8/1,10,114.9
Negeri Sembilan,2021/9/1,10,114.9
Negeri Sembilan,2021/10/1,10,114.9
Negeri Sembilan,2021/11/1,10,114.9
Negeri Sembilan,2021/12/1,10,114.9
Negeri Sembilan,2022/1/1,10,115.1
Negeri Sembilan,2022/2/1,10,115.1
Negeri Sembilan,2022/3/1,10,115.1
Negeri Sembilan,2022/4/1,10,115.1
Negeri Sembilan,2022/5/1,10,115.1
Negeri Sembilan,2022/6/1,10,115.1
Negeri Sembilan,2022/7/1,10,115.1
Negeri Sembilan,2022/8/1,10,115.1
Negeri Sembilan,2022/9/1,10,115.1
Negeri Sembilan,2022/10/1,10,115.1
Negeri Sembilan,2022/11/1,10,115.1
Negeri Sembilan,2022/12/1,10,115.1
Negeri Sembilan,2023/1/1,10,115.1
Negeri Sembilan,2023/2/1,10,115.1
Negeri Sembilan,2023/3/1,10,115.1
Negeri Sembilan,2023/4/1,10,115.1
Negeri Sembilan,2023/5/1,10,115.1
Negeri Sembilan,2023/6/1,10,115.6
Negeri Sembilan,2023/7/1,10,115.6
Negeri Sembilan,2023/8/1,10,117.4
Negeri Sembilan,2023/9/1,10,117.4
Negeri Sembilan,2023/10/1,10,117.4
Negeri Sembilan,2023/11/1,10,117.4
Negeri Sembilan,2023/12/1,10,117.4
Negeri Sembilan,2024/1/1,10,117.4
Negeri Sembilan,2024/2/1,10,117.4
Negeri Sembilan,2024/3/1,10,117.4
Negeri Sembilan,2024/4/1,10,117.4
Negeri Sembilan,2024/5/1,10,117.6
Negeri Sembilan,2024/6/1,10,117.6
Negeri Sembilan,2024/7/1,10,117.6
Negeri Sembilan,2024/8/1,10,117.7
Negeri Sembilan,2024/9/1,10,117.7
Negeri Sembilan,2024/10/1,10,117.7
Negeri Sembilan,2024/11/1,10,117.7
Negeri Sembilan,2024/12/1,10,117.7
Negeri Sembilan,2025/1/1,10,117.7
Negeri Sembilan,2025/2/1,10,118.8
Negeri Sembilan,2025/3/1,10,118.8
Negeri Sembilan,2025/4/1,10,118.8
Negeri Sembilan,2025/5/1,10,120.2
Negeri Sembilan,2025/6/1,10,120.8
Negeri Sembilan,2025/7/1,10,121.4
Negeri Sembilan,2025/8/1,10,121.4
Negeri Sembilan,2025/9/1,10,121.4
Negeri Sembilan,2025/10/1,10,121.4
Negeri Sembilan,2025/11/1,10,121.4
Negeri Sembilan,2025/12/1,10,121.4
Negeri Sembilan,2026/1/1,10,121.4
Negeri Sembilan,2026/2/1,10,121.4
Negeri Sembilan,2026/3/1,10,121.4
Pahang,2010/1/1,10,99.6
Pahang,2010/2/1,10,99.6
Pahang,2010/3/1,10,99.6
Pahang,2010/4/1,10,99.6
Pahang,2010/5/1,10,99.6
Pahang,2010/6/1,10,99.6
Pahang,2010/7/1,10,100.2
Pahang,2010/8/1,10,100.2
Pahang,2010/9/1,10,100.5
Pahang,2010/10/1,10,100.5
Pahang,2010/11/1,10,100.5
Pahang,2010/12/1,10,100.3
Pahang,2011/1/1,10,101.4
Pahang,2011/2/1,10,101.4
Pahang,2011/3/1,10,100.8
Pahang,2011/4/1,10,100.4
Pahang,2011/5/1,10,100.6
Pahang,2011/6/1,10,100.6
Pahang,2011/7/1,10,100.6
Pahang,2011/8/1,10,100.6
Pahang,2011/9/1,10,101.3
Pahang,2011/10/1,10,101.3
Pahang,2011/11/1,10,101.9
Pahang,2011/12/1,10,101.9
Pahang,2012/1/1,10,101.9
Pahang,2012/2/1,10,102.4
Pahang,2012/3/1,10,102.4
Pahang,2012/4/1,10,103.3
Pahang,2012/5/1,10,103.3
Pahang,2012/6/1,10,103.3
Pahang,2012/7/1,10,103.4
Pahang,2012/8/1,10,103.4
Pahang,2012/9/1,10,103.7
Pahang,2012/10/1,10,103.7
Pahang,2012/11/1,10,103.7
Pahang,2012/12/1,10,103.7
Pahang,2013/1/1,10,104.6
Pahang,2013/2/1,10,105.5
Pahang,2013/3/1,10,105.5
Pahang,2013/4/1,10,105.6
Pahang,2013/5/1,10,105.6
Pahang,2013/6/1,10,105.6
Pahang,2013/7/1,10,105.6
Pahang,2013/8/1,10,105.6
Pahang,2013/9/1,10,105.8
Pahang,2013/10/1,10,105.8
Pahang,2013/11/1,10,106.5
Pahang,2013/12/1,10,106.9
Pahang,2014/1/1,10,108.4
Pahang,2014/2/1,10,108.4
Pahang,2014/3/1,10,108.5
Pahang,2014/4/1,10,108.6
Pahang,2014/5/1,10,108.6
Pahang,2014/6/1,10,108.6
Pahang,2014/7/1,10,108.8
Pahang,2014/8/1,10,108.8
Pahang,2014/9/1,10,108.8
Pahang,2014/10/1,10,108.9
Pahang,2014/11/1,10,109.1
Pahang,2014/12/1,10,109.1
Pahang,2015/1/1,10,109.7
Pahang,2015/2/1,10,111.2
Pahang,2015/3/1,10,111.2
Pahang,2015/4/1,10,111.2
Pahang,2015/5/1,10,111.9
Pahang,2015/6/1,10,112.2
Pahang,2015/7/1,10,112.2
Pahang,2015/8/1,10,112.2
Pahang,2015/9/1,10,112.2
Pahang,2015/10/1,10,112.2
Pahang,2015/11/1,10,112.2
Pahang,2015/12/1,10,112.5
Pahang,2016/1/1,10,113.2
Pahang,2016/2/1,10,114
Pahang,2016/3/1,10,114
Pahang,2016/4/1,10,114.2
Pahang,2016/5/1,10,114.2
Pahang,2016/6/1,10,114.2
Pahang,2016/7/1,10,114.4
Pahang,2016/8/1,10,114.8
Pahang,2016/9/1,10,114.8
Pahang,2016/10/1,10,114.8
Pahang,2016/11/1,10,114.8
Pahang,2016/12/1,10,115
Pahang,2017/1/1,10,115.7
Pahang,2017/2/1,10,115.7
Pahang,2017/3/1,10,115.7
Pahang,2017/4/1,10,115.7
Pahang,2017/5/1,10,115.7
Pahang,2017/6/1,10,115.7
Pahang,2017/7/1,10,115.8
Pahang,2017/8/1,10,115.9
Pahang,2017/9/1,10,115.9
Pahang,2017/10/1,10,115.9
Pahang,2017/11/1,10,115.9
Pahang,2017/12/1,10,115.9
Pahang,2018/1/1,10,116.7
Pahang,2018/2/1,10,116.9
Pahang,2018/3/1,10,116.9
Pahang,2018/4/1,10,117
Pahang,2018/5/1,10,117
Pahang,2018/6/1,10,116.6
Pahang,2018/7/1,10,116.6
Pahang,2018/8/1,10,116.6
Pahang,2018/9/1,10,116.6
Pahang,2018/10/1,10,116.6
Pahang,2018/11/1,10,116.6
Pahang,2018/12/1,10,116.6
Pahang,2019/1/1,10,117.2
Pahang,2019/2/1,10,117.6
Pahang,2019/3/1,10,117.7
Pahang,2019/4/1,10,117.7
Pahang,2019/5/1,10,117.7
Pahang,2019/6/1,10,117.7
Pahang,2019/7/1,10,117.7
Pahang,2019/8/1,10,118.2
Pahang,2019/9/1,10,118.3
Pahang,2019/10/1,10,118.7
Pahang,2019/11/1,10,118.7
Pahang,2019/12/1,10,118.7
Pahang,2020/1/1,10,120.6
Pahang,2020/2/1,10,120.6
Pahang,2020/3/1,10,120.9
Pahang,2020/4/1,10,120.3
Pahang,2020/5/1,10,120.3
Pahang,2020/6/1,10,120.3
Pahang,2020/7/1,10,120.3
Pahang,2020/8/1,10,120.3
Pahang,2020/9/1,10,120.3
Pahang,2020/10/1,10,120.3
Pahang,2020/11/1,10,120.3
Pahang,2020/12/1,10,120.3
Pahang,2021/1/1,10,120.3
Pahang,2021/2/1,10,120.3
Pahang,2021/3/1,10,121
Pahang,2021/4/1,10,121
Pahang,2021/5/1,10,121
Pahang,2021/6/1,10,121
Pahang,2021/7/1,10,121
Pahang,2021/8/1,10,121
Pahang,2021/9/1,10,121
Pahang,2021/10/1,10,121
Pahang,2021/11/1,10,121
Pahang,2021/12/1,10,121
Pahang,2022/1/1,10,121
Pahang,2022/2/1,10,121.2
Pahang,2022/3/1,10,120.7
Pahang,2022/4/1,10,120.8
Pahang,2022/5/1,10,120.8
Pahang,2022/6/1,10,120.8
Pahang,2022/7/1,10,121
Pahang,2022/8/1,10,121
Pahang,2022/9/1,10,121.6
Pahang,2022/10/1,10,121.6
Pahang,2022/11/1,10,121.5
Pahang,2022/12/1,10,121.5
Pahang,2023/1/1,10,121.7
Pahang,2023/2/1,10,121.7
Pahang,2023/3/1,10,122
Pahang,2023/4/1,10,122
Pahang,2023/5/1,10,122.9
Pahang,2023/6/1,10,122.9
Pahang,2023/7/1,10,122.9
Pahang,2023/8/1,10,122.9
Pahang,2023/9/1,10,122.9
Pahang,2023/10/1,10,122.9
Pahang,2023/11/1,10,122.9
Pahang,2023/12/1,10,122.9
Pahang,2024/1/1,10,123.2
Pahang,2024/2/1,10,123.1
Pahang,2024/3/1,10,123.8
Pahang,2024/4/1,10,123.8
Pahang,2024/5/1,10,123.8
Pahang,2024/6/1,10,123.8
Pahang,2024/7/1,10,123.8
Pahang,2024/8/1,10,123.8
Pahang,2024/9/1,10,123.8
Pahang,2024/10/1,10,123.8
Pahang,2024/11/1,10,123.8
Pahang,2024/12/1,10,123.8
Pahang,2025/1/1,10,124.1
Pahang,2025/2/1,10,124.1
Pahang,2025/3/1,10,124.2
Pahang,2025/4/1,10,124.2
Pahang,2025/5/1,10,124.2
Pahang,2025/6/1,10,124.2
Pahang,2025/7/1,10,125.2
Pahang,2025/8/1,10,125.2
Pahang,2025/9/1,10,125.9
Pahang,2025/10/1,10,125.9
Pahang,2025/11/1,10,125.9
Pahang,2025/12/1,10,125.9
Pahang,2026/1/1,10,126.4
Pahang,2026/2/1,10,127.5
Pahang,2026/3/1,10,127.5
Perak,2010/1/1,10,99.9
Perak,2010/2/1,10,99.9
Perak,2010/3/1,10,99.9
Perak,2010/4/1,10,99.9
Perak,2010/5/1,10,99.9
Perak,2010/6/1,10,99.9
Perak,2010/7/1,10,99.9
Perak,2010/8/1,10,99.9
Perak,2010/9/1,10,100.2
Perak,2010/10/1,10,100.2
Perak,2010/11/1,10,100.2
Perak,2010/12/1,10,100.2
Perak,2011/1/1,10,100.2
Perak,2011/2/1,10,100.2
Perak,2011/3/1,10,103.4
Perak,2011/4/1,10,103.6
Perak,2011/5/1,10,103.6
Perak,2011/6/1,10,103.6
Perak,2011/7/1,10,103.6
Perak,2011/8/1,10,103.6
Perak,2011/9/1,10,103.6
Perak,2011/10/1,10,103.6
Perak,2011/11/1,10,103.6
Perak,2011/12/1,10,103.6
Perak,2012/1/1,10,104
Perak,2012/2/1,10,104.3
Perak,2012/3/1,10,104.3
Perak,2012/4/1,10,104.3
Perak,2012/5/1,10,104.3
Perak,2012/6/1,10,104.3
Perak,2012/7/1,10,104.3
Perak,2012/8/1,10,104.3
Perak,2012/9/1,10,104.3
Perak,2012/10/1,10,104.3
Perak,2012/11/1,10,104.3
Perak,2012/12/1,10,104.6
Perak,2013/1/1,10,105.4
Perak,2013/2/1,10,105.4
Perak,2013/3/1,10,105.4
Perak,2013/4/1,10,105.4
Perak,2013/5/1,10,105.4
Perak,2013/6/1,10,105.4
Perak,2013/7/1,10,106
Perak,2013/8/1,10,106.1
Perak,2013/9/1,10,106.1
Perak,2013/10/1,10,106.2
Perak,2013/11/1,10,106.2
Perak,2013/12/1,10,106.6
Perak,2014/1/1,10,107.3
Perak,2014/2/1,10,107.4
Perak,2014/3/1,10,107.7
